id,user,text,target
1979702477,Kei_Nishimoto,"[('@nickyspag', 'USERNAME'), ('the', 'DETERMINER'), ('video', 'NOUN'), ('clip', 'NOUN'), ('is', 'VERB'), ('not', 'ADVERB'), ('avaliable', 'ADJECTIVE OR NUMERAL'), ('here', 'ADVERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('UK', 'NOUN')]",0
1968459565,jpepke12,"[('@beckywilliams06', 'USERNAME'), ('tomorrow', 'NOUN'), (""I'm"", 'NOUN'), ('not', 'ADVERB'), ('happy', 'ADJECTIVE OR NUMERAL'), ('.', 'SENTENCE TERMINATOR')]",0
1965218463,McFLYstargirl92,"[('Vote', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('Tom', 'NOUN'), ('http://bit.ly/PmvRY', 'URL'), ('and', 'CONJUNCTION'), ('Gi', 'NOUN'), ('http://bit.ly/be9nb', 'URL')]",4
2065698982,SmashFit,"[('@Hardgainer1', 'USERNAME'), ('Yup', 'SYMBOL'), ('-', 'COLON OR ELLIPSIS'), ('shooting', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('FIRST', 'NOUN'), ('as', 'ADVERB'), ('well', 'ADVERB')]",4
1979117584,charasan,"[('@FoamingBBQ', 'USERNAME'), ('My', 'PRONOUN'), ('gawd', 'NOUN'), (',', 'COMMA'), ('woman', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), (""You're"", 'CONJUNCTION'), ('like', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('lesbian', 'ADJECTIVE OR NUMERAL'), ('Dennis', 'NOUN'), ('Leary', 'NOUN'), (',', 'COMMA'), ('you', 'PRONOUN'), ('know', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION'), ('?', 'SENTENCE TERMINATOR')]",4
2265486234,BlondeNoa,"[('@vuitton', 'USERNAME'), ('..', 'ADJECTIVE OR NUMERAL'), ('and', 'CONJUNCTION'), ('leaves', 'VERB'), ('every', 'DETERMINER'), ('sunday', 'NOUN'), ('morning', 'NOUN'), (',', 'COMMA'), ('but', 'CONJUNCTION'), ('usually', 'ADVERB'), ('he', 'PRONOUN'), ('comes', 'VERB'), ('back', 'ADVERB'), ('for', 'PREPOSITION OR CONJUNCTION'), ('3/4', 'NUMERAL'), ('days', 'NOUN'), ('every', 'DETERMINER'), ('10', 'NUMERAL'), ('days', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('not', 'ADVERB'), ('seeing', 'VERB'), ('me', 'PRONOUN'), ('..', 'ADJECTIVE OR NUMERAL')]",0
1973502884,ShandiaM,"[('@theycallmeTAP', 'USERNAME'), ('what', 'PRONOUN'), ('story', 'NOUN'), ('?', 'SENTENCE TERMINATOR'), ('?', 'SENTENCE TERMINATOR'), ('?', 'SENTENCE TERMINATOR'), ('yikes', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), (""i'm"", 'ADVERB'), ('going', 'VERB'), ('out', 'PARTICLE'), ('in', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('few', 'ADJECTIVE OR NUMERAL'), ('mins', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",0
2012533361,Shaquantaelita,"[('Ughhhh', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), (""I'm"", 'NOUN'), ('nt', 'ADJECTIVE OR NUMERAL'), ('feelin', 'NOUN'), ('to', 'TO'), ('good', 'ADJECTIVE OR NUMERAL'), ('!', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR')]",0
2208000854,Rutto_chan,"[('hey', 'NOUN'), ('heyy', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('just', 'ADVERB'), ('got', 'VERB'), ('from', 'PREPOSITION OR CONJUNCTION'), ('work', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), (""i'm"", 'NOUN'), ('so', 'ADVERB'), ('sleepy', 'ADJECTIVE OR NUMERAL'), ('&', 'CONJUNCTION'), ('tired', 'ADJECTIVE OR NUMERAL'), ('and', 'CONJUNCTION'), ('i', 'NOUN'), ('have', 'VERB'), ('2', 'NUMERAL'), ('do', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION'), ('report', 'NOUN'), ('that', 'PREPOSITION OR CONJUNCTION'), ('sucks', 'VERB'), ('.', 'SENTENCE TERMINATOR'), ('anywho', 'NOUN'), (',', 'COMMA'), (""how's"", 'VERB'), ('everyone', 'NOUN'), ('doing', 'VERB'), ('?', 'SENTENCE TERMINATOR')]",0
1692820467,frolixwifbunneh,"[('@tinyvamp', 'USERNAME'), ('contests', 'NOUN'), ('sound', 'VERB'), ('fun', 'NOUN')]",4
1992048422,courtneyhaii,"[('@shelbyyyyyy', 'USERNAME'), ('glad', 'NOUN'), ('you', 'PRONOUN'), ('could', 'MODAL AUXILIARY'), ('join', 'VERB'), ('us', 'PRONOUN'), ('.', 'SENTENCE TERMINATOR')]",4
2063667972,njohari,"[('another', 'DETERMINER'), ('interview', 'NOUN'), (',', 'COMMA'), ('another', 'DETERMINER'), ('failure', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), (""what's"", 'ADJECTIVE OR NUMERAL'), ('new', 'ADJECTIVE OR NUMERAL'), ('...', 'COLON OR ELLIPSIS'), ('?', 'SENTENCE TERMINATOR')]",0
1990350680,moebiuscascade,"[('I', 'PRONOUN'), (""don't"", 'VERB'), ('think', 'VERB'), (""I'm"", 'NOUN'), ('going', 'VERB'), ('to', 'TO'), ('get', 'VERB'), ('dressed', 'VERB'), ('today', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('lazy', 'ADJECTIVE OR NUMERAL'), ('day', 'NOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('my', 'PRONOUN'), ('pyjamas', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('me', 'PRONOUN')]",4
2070070196,Deedubau,"[('@AmyJade', 'USERNAME'), ('Rofl', 'NOUN'), ('no', 'DETERMINER'), ('no', 'DETERMINER'), (""it's"", 'NOUN'), ('a', 'DETERMINER'), ('internet', 'NOUN'), ('show', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('people', 'NOUN'), ('who', 'PRONOUN'), ('love', 'VERB'), ('tech', 'NOUN'), ('and', 'CONJUNCTION'), ('web', 'ADJECTIVE OR NUMERAL'), ('news', 'NOUN'), ('a', 'DETERMINER'), ('little', 'ADVERB'), ('too', 'ADVERB'), ('much', 'ADJECTIVE OR NUMERAL'), ('like', 'PREPOSITION OR CONJUNCTION'), ('me', 'PRONOUN')]",4
2265078927,jeriscratch,"[('@pokemeidareyou', 'USERNAME'), (""I'm"", 'NOUN'), ('so', 'ADVERB'), ('bummed', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION'), ('I', 'PRONOUN'), ('have', 'VERB'), ('to', 'TO'), ('wait', 'VERB'), ('until', 'PREPOSITION OR CONJUNCTION'), ('Friday', 'NOUN'), ('to', 'TO'), ('watch', 'VERB'), ('it', 'PRONOUN')]",0
1977577055,charasan,"[('@TragicSex', 'USERNAME'), (""I'd"", 'NOUN'), ('like', 'PREPOSITION OR CONJUNCTION'), ('to', 'TO'), ('plead', 'VERB'), ('the', 'DETERMINER'), ('fifth', 'NOUN'), ('at', 'PREPOSITION OR CONJUNCTION'), ('this', 'DETERMINER'), ('time', 'NOUN')]",4
1993540042,charasan,"[('@visceran', 'USERNAME'), ('My', 'PRONOUN'), ('FM', 'NOUN'), ('transmitter', 'NOUN'), ('is', 'VERB'), ('almost', 'ADVERB'), ('toast', 'NOUN'), ('from', 'PREPOSITION OR CONJUNCTION'), ('having', 'VERB'), ('to', 'TO'), ('leave', 'VERB'), ('it', 'PRONOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('car', 'NOUN'), (',', 'COMMA'), ('too', 'ADVERB')]",0
1834553400,lewisreilly,"[('Copeland', 'NOUN'), ('said', 'VERB'), ('to', 'TO'), ('ignore', 'VERB'), ('the', 'DETERMINER'), ('recent', 'ADJECTIVE OR NUMERAL'), ('past', 'ADJECTIVE OR NUMERAL'), ('paper', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('focus', 'NOUN'), ('on', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('one', 'NOUN'), ('with', 'PREPOSITION OR CONJUNCTION'), ('60', 'NUMERAL'), ('%', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('question', 'NOUN'), ('1', 'NUMERAL')]",4
2065496820,Nikki_Lee,"[('So', 'ADVERB'), ('much', 'ADJECTIVE OR NUMERAL'), ('for', 'PREPOSITION OR CONJUNCTION'), ('sleeping', 'VERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('morning', 'NOUN'), ('everyone', 'NOUN'), ('...', 'COLON OR ELLIPSIS')]",0
1834625872,BlondeNoa,"[('@boomdelirium', 'USERNAME'), ('And', 'CONJUNCTION'), ('just', 'ADVERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('case', 'NOUN'), ('you', 'PRONOUN'), (""didn't"", 'VERB'), ('succeed', 'VERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('whatever', 'DETERMINER'), ('you', 'PRONOUN'), ('were', 'VERB'), ('trying', 'VERB'), ('to', 'TO'), ('do', 'VERB'), ('...', 'COLON OR ELLIPSIS'), ('there', 'VERB'), ('you', 'PRONOUN'), ('go', 'VERB'), (',', 'COMMA'), ('sir', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
1754285925,kteacher_red,"[('@glodowg', 'USERNAME'), ('Good', 'ADJECTIVE OR NUMERAL'), ('to', 'TO'), ('hear', 'VERB'), ('.', 'SENTENCE TERMINATOR'), (""I'm"", 'NOUN'), ('running', 'VERB'), ('a', 'DETERMINER'), ('little', 'ADJECTIVE OR NUMERAL'), ('behind', 'PREPOSITION OR CONJUNCTION'), ('this', 'DETERMINER'), ('morning', 'NOUN'), ('...', 'COLON OR ELLIPSIS'), ('and', 'CONJUNCTION'), ('I', 'PRONOUN'), ('still', 'ADVERB'), ('have', 'VERB'), ('to', 'TO'), ('pick', 'VERB'), ('up', 'PARTICLE'), ('one', 'NUMERAL'), ('thing', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('kids', 'NOUN'), (""'"", 'GENITIVE MARKER'), ('craft', 'NOUN'), ('at', 'PREPOSITION OR CONJUNCTION'), ('WM', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
2205121246,punkprincess195,"[(""won't"", 'NOUN'), ('be', 'VERB'), ('hanging', 'VERB'), ('out', 'PARTICLE'), ('with', 'PREPOSITION OR CONJUNCTION'), ('them', 'PRONOUN'), ('that', 'DETERMINER'), ('much', 'ADVERB'), ('anymore', 'PREPOSITION OR CONJUNCTION'), ('it', 'PRONOUN'), ('just', 'ADVERB'), (""isn't"", 'VERB'), ('the', 'DETERMINER'), ('same', 'ADJECTIVE OR NUMERAL'), ('without', 'PREPOSITION OR CONJUNCTION'), ('them', 'PRONOUN')]",0
2061934455,nickondras,"[('DAMN', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('Read', 'NOUN'), ('@cinemablend', 'USERNAME'), (""'"", 'GENITIVE MARKER'), ('s', 'ADJECTIVE OR NUMERAL'), ('review', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('The', 'DETERMINER'), ('Sims', 'NOUN'), ('3', 'NUMERAL'), ('and', 'CONJUNCTION'), ('they', 'PRONOUN'), ('gave', 'VERB'), ('it', 'PRONOUN'), ('4/5', 'NUMERAL'), ('stars', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), (':', 'COLON OR ELLIPSIS'), ('O', 'NOUN'), ('I', 'PRONOUN'), ('want', 'VERB'), ('to', 'TO'), ('be', 'VERB'), ('addicted', 'VERB'), ('so', 'ADVERB'), ('bad', 'ADJECTIVE OR NUMERAL'), ('ha', 'NOUN'), ('ha', 'NOUN')]",4
2070171976,alphamares,"[('@GaryUnger', 'USERNAME'), ('This', 'DETERMINER'), ('is', 'VERB'), ('a', 'DETERMINER'), ('two-handed', 'ADJECTIVE OR NUMERAL'), ('tractor', 'NOUN'), ('/', 'NOUN'), ('mower', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('For', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('sake', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('all', 'DETERMINER'), ('living', 'NOUN'), ('creatures', 'NOUN'), (""I'm"", 'NOUN'), ('not', 'ADVERB'), ('going', 'VERB'), ('to', 'TO'), ('tell', 'VERB'), ('him', 'PRONOUN'), ('you', 'PRONOUN'), ('said', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION')]",4
2205660359,spork_,"[('going', 'VERB'), ('to', 'TO'), ('sleep', 'VERB'), ('tired', 'ADJECTIVE OR NUMERAL'), ('as', 'PREPOSITION OR CONJUNCTION'), ('niiiiiight', 'NOUN')]",0
2063306339,ritasoutback,"[('@whitsundays', 'USERNAME'), ('lol', 'NOUN'), (',', 'COMMA'), ('at', 'PREPOSITION OR CONJUNCTION'), ('least', 'ADJECTIVE'), ('I', 'PRONOUN'), ('tell', 'VERB'), ('them', 'PRONOUN'), ('how', 'ADVERB'), ('to', 'TO'), ('avoid', 'VERB'), ('getting', 'VERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('trouble', 'NOUN'), ('with', 'PREPOSITION OR CONJUNCTION'), ('snakes', 'NOUN'), (""I'm"", 'NOUN'), ('off', 'PREPOSITION OR CONJUNCTION'), ('to', 'TO'), ('cook', 'VERB'), ('lunch', 'NOUN'), (',', 'COMMA'), ('see', 'VERB'), ('ya', 'ADVERB'), ('later', 'ADVERB')]",4
2206432292,Mousee,"[('@sammymcloughlin', 'USERNAME'), ('pffftt', 'NOUN'), ('..', 'NOUN'), ('Room', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('me', 'PRONOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('case', 'NOUN'), ('?', 'SENTENCE TERMINATOR'), ('?', 'SENTENCE TERMINATOR')]",0
1881929340,loveloveloveXO,"[('I', 'PRONOUN'), ('get', 'VERB'), ('to', 'TO'), ('see', 'VERB'), ('my', 'PRONOUN'), ('very', 'ADVERB'), ('best', 'ADJECTIVE'), ('friend', 'NOUN'), ('tonight', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), (""It's"", 'NOUN'), ('been', 'VERB'), ('one', 'NUMERAL'), ('whole', 'ADJECTIVE OR NUMERAL'), ('week', 'NOUN'), (',', 'COMMA'), ('without', 'PREPOSITION OR CONJUNCTION'), ('texting', 'VERB'), ('or', 'CONJUNCTION'), ('anything', 'NOUN'), ('And', 'CONJUNCTION'), ('I', 'PRONOUN'), ('miss', 'VERB'), ('yo', 'PRONOUN'), (""'"", 'CLOSING QUOTATION MARK'), ('@jefferner', 'USERNAME'), ('lots', 'NOUN'), ('x', 'VERB')]",0
1678816344,alphamares,"[('@TrotonTV', 'USERNAME'), ('Agreed', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('That', 'DETERMINER'), ('would', 'MODAL AUXILIARY'), ('be', 'VERB'), ('my', 'PRONOUN'), ('choice', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('(', 'OPENING PARENTHESIS'), ('unless', 'PREPOSITION OR CONJUNCTION'), ('you', 'PRONOUN'), ('mean', 'VERB'), ('the', 'DETERMINER'), ('guy', 'NOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('green', 'ADJECTIVE OR NUMERAL'), ('hat', 'NOUN'), ('with', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('roses', 'NOUN')]",4
2226490796,Beccy91,"[('witt', 'NOUN'), ('my', 'PRONOUN'), ('earphones', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('my', 'PRONOUN'), ('ipod', 'NOUN'), ('just', 'ADVERB'), ('broke', 'VERB')]",0
1824181235,VintageCircus,"[('I', 'PRONOUN'), ('am', 'VERB'), ('just', 'ADVERB'), ('going', 'VERB'), ('enjoy', 'PREPOSITION OR CONJUNCTION'), ('these', 'DETERMINER'), ('last', 'ADJECTIVE OR NUMERAL'), ('days', 'NOUN'), ('i', 'ADVERB'), ('have', 'VERB'), ('with', 'PREPOSITION OR CONJUNCTION'), ('you', 'PRONOUN'), ('.', 'SENTENCE TERMINATOR'), ('Gnight', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",4
1833676434,marisadeh,"[(""i'm"", 'NOUN'), ('starting', 'VERB'), ('to', 'TO'), ('like', 'VERB'), ('the', 'DETERMINER'), ('word', 'NOUN'), ('""', 'VERB'), ('sultry', 'NOUN'), ('""', 'VERB'), ('it', 'PRONOUN'), ('kinda', 'VERB'), ('grew', 'VERB'), ('on', 'PREPOSITION OR CONJUNCTION'), ('me', 'PRONOUN')]",4
2002252919,EvieStubbsy,"[('Has', 'VERB'), ('a', 'DETERMINER'), ('sweaty', 'NOUN'), ('bottom', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('!', 'SENTENCE TERMINATOR'), ('lol', 'NOUN')]",0
2000316010,NZAfro,"[('@Jessums31', 'USERNAME'), ('http://en.wikipedia.org/wiki/Progeria', 'URL')]",0
1834395772,Millinia93,"[('Done', 'NOUN'), ('eating', 'NOUN'), (',', 'COMMA'), ('going', 'VERB'), ('to', 'TO'), ('take', 'VERB'), ('a', 'DETERMINER'), ('shower', 'NOUN')]",4
2055776461,ashok_hingorani,"[('bought', 'VERB'), ('a', 'DETERMINER'), ('bunch', 'NOUN'), ('of', 'PREPOSITION OR CONJUNCTION'), ('gadgets', 'NOUN'), ('etc', 'VERB'), ('from', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('Microsofy', 'NOUN'), ('store', 'NOUN'), ('-', 'COLON OR ELLIPSIS'), ('guess', 'NOUN'), ('what', 'PRONOUN'), ('-', 'COLON OR ELLIPSIS'), ('everything', 'NOUN'), ('was', 'VERB'), ('made', 'VERB'), ('in', 'PREPOSITION OR CONJUNCTION'), ('China', 'NOUN')]",4
2064728155,Ari978,"[('@30secondstomars', 'USERNAME'), ('That', 'DETERMINER'), ('song', 'NOUN'), ('is', 'VERB'), ('going', 'VERB'), ('to', 'TO'), ('be', 'VERB'), ('amazing', 'ADJECTIVE OR NUMERAL'), ('.', 'SENTENCE TERMINATOR'), (""Can't"", 'NOUN'), ('wait', 'VERB'), ('to', 'TO'), ('hear', 'VERB'), ('this', 'DETERMINER'), ('album', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",4
1558338821,Danjello,"[(""i'm"", 'NOUN'), ('debating', 'VERB'), ('on', 'PREPOSITION OR CONJUNCTION'), ('going', 'VERB'), ('to', 'TO'), ('go', 'VERB'), ('get', 'VERB'), ('some', 'DETERMINER'), ('free', 'ADJECTIVE OR NUMERAL'), ('continental', 'ADJECTIVE OR NUMERAL'), ('breakfast', 'NOUN'), ('or', 'CONJUNCTION'), ('not', 'ADVERB'), ('...', 'COLON OR ELLIPSIS'), (""i'd"", 'ADVERB'), ('have', 'VERB'), ('to', 'TO'), ('go', 'VERB'), ('alone', 'ADVERB')]",0
1558091334,123katie123,"[('hi', 'NOUN'), ('just', 'ADVERB'), ('woke', 'VERB'), ('up', 'PARTICLE')]",0
1754208869,lavsmohan,"[('overdosing', 'VERB'), ('on', 'PREPOSITION OR CONJUNCTION'), ('French', 'ADJECTIVE OR NUMERAL'), (""loaf's"", 'NOUN'), ('chocolate', 'NOUN'), ('goodies', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('Mousse', 'NOUN'), ('yesterday', 'NOUN'), (',', 'COMMA'), ('brownies', 'NOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('morning', 'NOUN'), ('and', 'CONJUNCTION'), ('cake', 'NOUN'), ('now', 'ADVERB'), ('.', 'SENTENCE TERMINATOR'), ('Adieu', 'NOUN'), (',', 'COMMA'), ('my', 'PRONOUN'), ('waist', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), (""I'll"", 'NOUN'), ('miss', 'NOUN'), ('you', 'PRONOUN'), ('.', 'SENTENCE TERMINATOR')]",0
1988978179,nrl007,"[('@mileycyrus', 'USERNAME'), ('http://twitpic.com/67a0q', 'URL'), ('-', 'COLON OR ELLIPSIS'), ('hehe', 'NOUN'), ('i', 'NOUN'), ('love', 'VERB'), ('that', 'PREPOSITION OR CONJUNCTION'), ('iphone', 'NOUN'), ('app', 'NOUN')]",4
1677169306,SynCitee,"[('Dear', 'NOUN'), ('California', 'NOUN'), (',', 'COMMA'), ('I', 'PRONOUN'), ('Love', 'NOUN'), ('You', 'PRONOUN'), ('.', 'SENTENCE TERMINATOR'), ('You', 'PRONOUN'), ('pretty', 'ADVERB'), ('much', 'ADVERB'), ('own', 'ADJECTIVE OR NUMERAL'), ('my', 'PRONOUN'), ('heart', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('Love', 'NOUN'), (',', 'COMMA'), ('Rina', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
2321975562,princess967,"[('says', 'VERB'), ('Trojan', 'NOUN'), ('infested', 'VERB'), ('my', 'PRONOUN'), ('laptop', 'NOUN'), ('again', 'ADVERB'), ('...', 'COLON OR ELLIPSIS'), ('now', 'ADVERB'), ('im', 'VERB'), ('demoted', 'VERB'), ('http://plurk.com/p/13qr5k', 'URL')]",0
2244724755,Spanisheditings,"[('done', 'VERB'), ('translating', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('today', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('Getting', 'VERB'), ('ready', 'ADJECTIVE OR NUMERAL'), ('for', 'PREPOSITION OR CONJUNCTION'), ('a', 'DETERMINER'), ('rainy', 'ADJECTIVE OR NUMERAL'), ('weekend', 'NOUN')]",0
1961421007,EnnyDorky123,"[('http://twitpic.com/66tvi', 'URL'), ('-', 'COLON OR ELLIPSIS'), ('NewMakeover', 'NOUN'), ('From', 'PREPOSITION OR CONJUNCTION'), ('Photoshop', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('I', 'PRONOUN'), ('made', 'VERB'), ('it', 'PRONOUN'), ('..', 'NOUN'), ('Yall', 'NOUN'), ('like', 'PREPOSITION OR CONJUNCTION'), ('it', 'PRONOUN'), ('?', 'SENTENCE TERMINATOR'), ('?', 'SENTENCE TERMINATOR')]",4
1691932031,Ari978,"[('@hermorrine', 'USERNAME'), ('Car', 'NOUN'), ('stereo', 'NOUN'), ('?', 'SENTENCE TERMINATOR'), ('?', 'SENTENCE TERMINATOR'), (""I'm"", 'NOUN'), ('sorry', 'NOUN'), (""she's"", 'NOUN'), ('still', 'ADVERB'), ('not', 'ADVERB'), ('feeling', 'VERB'), ('well', 'ADVERB'), ('.', 'SENTENCE TERMINATOR'), ('Poor', 'NOUN'), ('baby', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",0
2210907207,Danjello,"[('well', 'ADVERB'), ('life', 'NOUN'), ('sucks', 'NOUN'), ('!', 'SENTENCE TERMINATOR'), ('i', 'NOUN'), ('have', 'VERB'), ('to', 'TO'), ('work', 'VERB'), ('next', 'ADJECTIVE OR NUMERAL'), ('sat', 'NOUN'), ('so', 'PREPOSITION OR CONJUNCTION'), ('no', 'DETERMINER'), ('truller', 'NOUN'), ('trip', 'NOUN'), ('for', 'PREPOSITION OR CONJUNCTION'), ('me', 'PRONOUN')]",0
2184363582,aristocracy,"[('@Jadity', 'USERNAME'), (':', 'COLON OR ELLIPSIS'), ('please', 'NOUN'), (""don't"", 'VERB'), ('die', 'NOUN'), ('from', 'PREPOSITION OR CONJUNCTION'), ('alcohol', 'NOUN'), ('exposure', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",0
1676454383,SynCitee,"[('starting', 'VERB'), ('the', 'DETERMINER'), ('night', 'NOUN'), ('at', 'PREPOSITION OR CONJUNCTION'), ('Elephant', 'NOUN'), ('bar', 'NOUN'), ('with', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('bestie', 'NOUN')]",4
1982626389,get_l00se,"[('lawl', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('I', 'PRONOUN'), ('miss', 'VERB'), ('my', 'PRONOUN'), ('friends', 'NOUN'), ('already', 'ADVERB'), ('beach', 'VERB'), ('with', 'PREPOSITION OR CONJUNCTION'), ('rucker', 'NOUN'), (';D', 'NOUN')]",0
2032747350,jpepke12,"[('Eating', 'VERB'), ('on', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('Olive', 'NOUN'), ('Garden', 'NOUN')]",4
1563715772,charasan,"[('The', 'DETERMINER'), ('hard', 'ADJECTIVE OR NUMERAL'), ('water', 'NOUN'), ('in', 'PREPOSITION OR CONJUNCTION'), ('this', 'DETERMINER'), ('place', 'NOUN'), ('has', 'VERB'), ('completely', 'ADVERB'), ('ruined', 'VERB'), ('my', 'PRONOUN'), ('LED', 'NOUN'), ('faucet', 'NOUN'), ('lights', 'NOUN'), ('http://www.thinkgeek.com/homeoffice/kitchen/8122/', 'URL')]",0
1992709317,jameane,"[('@shonalnarayan', 'USERNAME'), ('the', 'DETERMINER'), ('acai', 'NOUN'), ('blueberry', 'NOUN'), ('white', 'ADJECTIVE OR NUMERAL'), ('tea', 'NOUN'), ('was', 'VERB'), ('a', 'DETERMINER'), ('hit', 'NOUN'), ('at', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('tea', 'NOUN'), ('party', 'NOUN'), ('.', 'SENTENCE TERMINATOR')]",4
2219075569,babyele,"[('Feeling', 'VERB'), ('rather', 'ADVERB'), ('giddy', 'ADJECTIVE OR NUMERAL'), ('n', 'ADVERB'), ('nauseous', 'ADJECTIVE OR NUMERAL'), ('suddenly', 'ADVERB'), ('.', 'SENTENCE TERMINATOR')]",0
1978888597,SynCitee,"[('ok', 'NOUN'), ('.', 'SENTENCE TERMINATOR'), ('i', 'ADJECTIVE OR NUMERAL'), ('think', 'VERB'), ('im', 'NOUN'), ('tired', 'VERB'), ('now', 'ADVERB'), ('.', 'SENTENCE TERMINATOR'), ('nighterz', 'NOUN'), (',', 'COMMA'), ('twitterbugs', 'NOUN'), ('!', 'SENTENCE TERMINATOR')]",4
1994995067,McFLYstargirl92,"[('Glad', 'NOUN'), ('my', 'PRONOUN'), ('headaches', 'NOUN'), ('going', 'VERB'), ('away', 'ADVERB'), ('now', 'ADVERB')]",4
2012954064,Ari978,"[('@hermorrine', 'USERNAME'), ('three', 'NUMERAL'), ('bedrooms', 'NOUN'), ('...', 'COLON OR ELLIPSIS')]",4
2244821251,jameane,"[('is', 'VERB'), ('getting', 'VERB'), ('frustrated', 'VERB'), ('by', 'PREPOSITION OR CONJUNCTION'), ('the', 'DETERMINER'), ('crappy', 'ADJECTIVE OR NUMERAL'), ('online', 'NOUN'), ('help', 'NOUN')]",0
